#Region, String, Module x, Latitude1, Longitude1, Latitude2, Longitude2, Latitude3, Longitude3, Latitude4, Longitude4
North_G01_IV01, S08,26,-4.442128597,40.71196955,-4.44212886,40.7119798,-4.442152861,40.71197945,-4.442152598,40.7119692
North_G01_IV01, S08,27,-4.442128333,40.71195931,-4.442128597,40.71196955,-4.442152598,40.7119692,-4.442152335,40.71195895
North_G01_IV01, S08,12,-4.442131898,40.71211488,-4.442132134,40.71212519,-4.442156136,40.71212487,-4.442155901,40.71211456
North_G01_IV01, S08,13,-4.442131663,40.71210457,-4.442131898,40.71211488,-4.442155901,40.71211456,-4.442155665,40.71210426
North_G01_IV01, S08,14,-4.442131427,40.71209426,-4.442131663,40.71210457,-4.442155665,40.71210426,-4.442155429,40.71209395
North_G01_IV01, S08,15,-4.442131191,40.71208396,-4.442131427,40.71209426,-4.442155429,40.71209395,-4.442155194,40.71208364
North_G01_IV01, S08,16,-4.442130956,40.71207365,-4.442131191,40.71208396,-4.442155194,40.71208364,-4.442154958,40.71207333
North_G01_IV01, S08,17,-4.44213072,40.71206334,-4.442130956,40.71207365,-4.442154958,40.71207333,-4.442154722,40.71206302
North_G01_IV01, S08,18,-4.442130484,40.71205303,-4.44213072,40.71206334,-4.442154722,40.71206302,-4.442154487,40.71205272
North_G01_IV01, S08,19,-4.442130249,40.71204272,-4.442130484,40.71205303,-4.442154487,40.71205272,-4.442154251,40.71204241
North_G01_IV01, S08,20,-4.442130013,40.71203242,-4.442130249,40.71204272,-4.442154251,40.71204241,-4.442154015,40.7120321
North_G01_IV01, S08,3,-4.442134247,40.71220931,-4.442134494,40.71221965,-4.442158496,40.71221932,-4.442158249,40.71220898
North_G01_IV01, S08,4,-4.442134001,40.71219896,-4.442134247,40.71220931,-4.442158249,40.71220898,-4.442158003,40.71219863
North_G01_IV01, S08,5,-4.442133754,40.71218862,-4.442134001,40.71219896,-4.442158003,40.71219863,-4.442157756,40.71218829
North_G01_IV01, S08,6,-4.442133508,40.71217827,-4.442133754,40.71218862,-4.442157756,40.71218829,-4.44215751,40.71217794
North_G01_IV01, S08,7,-4.442133262,40.71216793,-4.442133508,40.71217827,-4.44215751,40.71217794,-4.442157264,40.7121676
North_G01_IV01, S08,8,-4.442133015,40.71215758,-4.442133262,40.71216793,-4.442157264,40.7121676,-4.442157017,40.71215725
North_G01_IV01, S08,9,-4.442132769,40.71214724,-4.442133015,40.71215758,-4.442157017,40.71215725,-4.442156771,40.71214691
North_G01_IV01, S08,10,-4.442132522,40.71213689,-4.442132769,40.71214724,-4.442156771,40.71214691,-4.442156524,40.71213656
North_G01_IV01, S08,11,-4.442132276,40.71212655,-4.442132522,40.71213689,-4.442156524,40.71213656,-4.442156278,40.71212622
North_G01_IV01, S08,1,-4.44213476,40.71223134,-4.442134891,40.71224168,-4.442158896,40.71224151,-4.442158765,40.71223117
North_G01_IV01, S08,2,-4.442134629,40.712221,-4.44213476,40.71223134,-4.442158765,40.71223117,-4.442158634,40.71222082
North_G01_IV01, S09,23,-4.442136932,40.71230342,-4.442137263,40.71231366,-4.442161261,40.71231321,-4.44216093,40.71230297
North_G01_IV01, S09,24,-4.442136601,40.71229318,-4.442136932,40.71230342,-4.44216093,40.71230297,-4.4421606,40.71229273
North_G01_IV01, S09,25,-4.44213627,40.71228294,-4.442136601,40.71229318,-4.4421606,40.71229273,-4.442160269,40.71228249
North_G01_IV01, S09,26,-4.442135939,40.7122727,-4.44213627,40.71228294,-4.442160269,40.71228249,-4.442159938,40.71227226
North_G01_IV01, S09,27,-4.442135608,40.71226246,-4.442135939,40.7122727,-4.442159938,40.71227226,-4.442159607,40.71226202
North_G01_IV01, S09,28,-4.442135277,40.71225222,-4.442135608,40.71226246,-4.442159607,40.71226202,-4.442159276,40.71225178
North_G01_IV01, S09,29,-4.442134946,40.71224198,-4.442135277,40.71225222,-4.442159276,40.71225178,-4.442158945,40.71224154
North_G01_IV01, S09,16,-4.442138412,40.71237678,-4.442138608,40.71238708,-4.442162611,40.71238681,-4.442162415,40.71237652
North_G01_IV01, S09,17,-4.442138216,40.71236649,-4.442138412,40.71237678,-4.442162415,40.71237652,-4.44216222,40.71236623
North_G01_IV01, S09,18,-4.44213802,40.7123562,-4.442138216,40.71236649,-4.44216222,40.71236623,-4.442162024,40.71235594
North_G01_IV01, S09,19,-4.442137825,40.71234591,-4.44213802,40.7123562,-4.442162024,40.71235594,-4.442161828,40.71234565
North_G01_IV01, S09,20,-4.442137629,40.71233562,-4.442137825,40.71234591,-4.442161828,40.71234565,-4.442161632,40.71233536
North_G01_IV01, S09,21,-4.442137433,40.71232533,-4.442137629,40.71233562,-4.442161632,40.71233536,-4.442161437,40.71232507
North_G01_IV01, S09,22,-4.442137238,40.71231504,-4.442137433,40.71232533,-4.442161437,40.71232507,-4.442161241,40.71231478
North_G01_IV01, S09,9,-4.44213991,40.71246437,-4.442140081,40.7124746,-4.442164086,40.71247437,-4.442163915,40.71246414
North_G01_IV01, S09,10,-4.44213974,40.71245413,-4.44213991,40.71246437,-4.442163915,40.71246414,-4.442163744,40.7124539
North_G01_IV01, S09,11,-4.442139569,40.7124439,-4.44213974,40.71245413,-4.442163744,40.7124539,-4.442163574,40.71244367
North_G01_IV01, S09,12,-4.442139398,40.71243366,-4.442139569,40.7124439,-4.442163574,40.71244367,-4.442163403,40.71243343
North_G01_IV01, S09,13,-4.442139228,40.71242343,-4.442139398,40.71243366,-4.442163403,40.71243343,-4.442163232,40.7124232
North_G01_IV01, S09,14,-4.442139057,40.7124132,-4.442139228,40.71242343,-4.442163232,40.7124232,-4.442163062,40.71241297
North_G01_IV01, S09,15,-4.442138886,40.71240296,-4.442139057,40.7124132,-4.442163062,40.71241297,-4.442162891,40.71240273
North_G01_IV01, S09,1,-4.442141934,40.71254918,-4.442142152,40.71255944,-4.442166165,40.71255915,-4.442165946,40.71254889
North_G01_IV01, S09,2,-4.442141716,40.71253892,-4.442141934,40.71254918,-4.442165946,40.71254889,-4.442165728,40.71253863
North_G01_IV01, S09,3,-4.442141497,40.71252866,-4.442141716,40.71253892,-4.442165728,40.71253863,-4.44216551,40.71252836
North_G01_IV01, S09,4,-4.442141279,40.7125184,-4.442141497,40.71252866,-4.44216551,40.71252836,-4.442165291,40.7125181
North_G01_IV01, S09,5,-4.44214106,40.71250813,-4.442141279,40.7125184,-4.442165291,40.7125181,-4.442165073,40.71250784
North_G01_IV01, S09,6,-4.442140842,40.71249787,-4.44214106,40.71250813,-4.442165073,40.71250784,-4.442164854,40.71249758
North_G01_IV01, S09,7,-4.442140623,40.71248761,-4.442140842,40.71249787,-4.442164854,40.71249758,-4.442164636,40.71248732
North_G01_IV01, S09,8,-4.442140405,40.71247735,-4.442140623,40.71248761,-4.442164636,40.71248732,-4.442164417,40.71247705
North_G01_IV01, S10,29,-4.442142342,40.71255934,-4.442142604,40.71256961,-4.442166606,40.71256926,-4.442166344,40.71255899
North_G01_IV01, S10,20,-4.442144472,40.71265354,-4.442144692,40.71266382,-4.442168695,40.71266352,-4.442168475,40.71265324
North_G01_IV01, S10,21,-4.442144253,40.71264325,-4.442144472,40.71265354,-4.442168475,40.71265324,-4.442168256,40.71264296
North_G01_IV01, S10,22,-4.442144033,40.71263297,-4.442144253,40.71264325,-4.442168256,40.71264296,-4.442168036,40.71263267
North_G01_IV01, S10,23,-4.442143814,40.71262269,-4.442144033,40.71263297,-4.442168036,40.71263267,-4.442167817,40.71262239
North_G01_IV01, S10,24,-4.442143594,40.7126124,-4.442143814,40.71262269,-4.442167817,40.71262239,-4.442167597,40.71261211
North_G01_IV01, S10,25,-4.442143375,40.71260212,-4.442143594,40.7126124,-4.442167597,40.71261211,-4.442167378,40.71260182
North_G01_IV01, S10,26,-4.442143155,40.71259184,-4.442143375,40.71260212,-4.442167378,40.71260182,-4.442167158,40.71259154
North_G01_IV01, S10,27,-4.442142936,40.71258155,-4.442143155,40.71259184,-4.442167158,40.71259154,-4.442166939,40.71258126
North_G01_IV01, S10,28,-4.442142716,40.71257127,-4.442142936,40.71258155,-4.442166939,40.71258126,-4.442166719,40.71257097
North_G01_IV01, S10,11,-4.442146595,40.71274759,-4.442146826,40.71275787,-4.442170828,40.71275756,-4.442170598,40.71274728
North_G01_IV01, S10,12,-4.442146365,40.71273731,-4.442146595,40.71274759,-4.442170598,40.71274728,-4.442170367,40.712737
North_G01_IV01, S10,13,-4.442146135,40.71272703,-4.442146365,40.71273731,-4.442170367,40.712737,-4.442170137,40.71272673
North_G01_IV01, S10,14,-4.442145904,40.71271675,-4.442146135,40.71272703,-4.442170137,40.71272673,-4.442169907,40.71271645
North_G01_IV01, S10,15,-4.442145674,40.71270648,-4.442145904,40.71271675,-4.442169907,40.71271645,-4.442169677,40.71270617
North_G01_IV01, S10,16,-4.442145444,40.7126962,-4.442145674,40.71270648,-4.442169677,40.71270617,-4.442169446,40.71269589
North_G01_IV01, S10,17,-4.442145213,40.71268592,-4.442145444,40.7126962,-4.442169446,40.71269589,-4.442169216,40.71268561
North_G01_IV01, S10,18,-4.442144983,40.71267564,-4.442145213,40.71268592,-4.442169216,40.71268561,-4.442168986,40.71267533
North_G01_IV01, S10,19,-4.442144753,40.71266536,-4.442144983,40.71267564,-4.442168986,40.71267533,-4.442168755,40.71266505
North_G01_IV01, S10,3,-4.442148731,40.71283176,-4.44214896,40.71284211,-4.442172962,40.71284181,-4.442172733,40.71283145
North_G01_IV01, S10,4,-4.442148501,40.7128214,-4.442148731,40.71283176,-4.442172733,40.71283145,-4.442172504,40.71282109
North_G01_IV01, S10,5,-4.442148272,40.71281104,-4.442148501,40.7128214,-4.442172504,40.71282109,-4.442172275,40.71281074
North_G01_IV01, S10,6,-4.442148043,40.71280068,-4.442148272,40.71281104,-4.442172275,40.71281074,-4.442172046,40.71280038
North_G01_IV01, S10,7,-4.442147814,40.71279032,-4.442148043,40.71280068,-4.442172046,40.71280038,-4.442171817,40.71279002
North_G01_IV01, S10,8,-4.442147585,40.71277997,-4.442147814,40.71279032,-4.442171817,40.71279002,-4.442171588,40.71277966
North_G01_IV01, S10,9,-4.442147356,40.71276961,-4.442147585,40.71277997,-4.442171588,40.71277966,-4.442171359,40.7127693
North_G01_IV01, S10,10,-4.442147127,40.71275925,-4.442147356,40.71276961,-4.442171359,40.7127693,-4.44217113,40.71275895
North_G01_IV01, S10,1,-4.442149347,40.71285396,-4.442149646,40.71286418,-4.442173646,40.71286378,-4.442173347,40.71285356
North_G01_IV01, S10,2,-4.442149049,40.71284375,-4.442149347,40.71285396,-4.442173347,40.71285356,-4.442173049,40.71284334
North_G01_IV01, S11,28,-4.442046417,40.71195432,-4.442046716,40.71196453,-4.442070716,40.71196413,-4.442070417,40.71195392
North_G01_IV01, S11,29,-4.442046119,40.7119441,-4.442046417,40.71195432,-4.442070417,40.71195392,-4.442070119,40.7119437
North_G01_IV01, S11,21,-4.442048249,40.71202764,-4.442048512,40.71203791,-4.442072514,40.71203756,-4.442072251,40.71202728
North_G01_IV01, S11,22,-4.442047986,40.71201736,-4.442048249,40.71202764,-4.442072251,40.71202728,-4.442071987,40.71201701
North_G01_IV01, S11,23,-4.442047722,40.71200709,-4.442047986,40.71201736,-4.442071987,40.71201701,-4.442071724,40.71200674
North_G01_IV01, S11,24,-4.442047459,40.71199682,-4.442047722,40.71200709,-4.442071724,40.71200674,-4.442071461,40.71199646
North_G01_IV01, S11,25,-4.442047196,40.71198654,-4.442047459,40.71199682,-4.442071461,40.71199646,-4.442071197,40.71198619
North_G01_IV01, S11,26,-4.442046932,40.71197627,-4.442047196,40.71198654,-4.442071197,40.71198619,-4.442070934,40.71197591
North_G01_IV01, S11,27,-4.442046669,40.71196599,-4.442046932,40.71197627,-4.442070934,40.71197591,-4.442070671,40.71196564
North_G01_IV01, S11,12,-4.442050054,40.71212175,-4.442050268,40.71213206,-4.442074271,40.71213177,-4.442074057,40.71212146
North_G01_IV01, S11,13,-4.44204984,40.71211144,-4.442050054,40.71212175,-4.442074057,40.71212146,-4.442073843,40.71211115
North_G01_IV01, S11,14,-4.442049626,40.71210113,-4.44204984,40.71211144,-4.442073843,40.71211115,-4.442073629,40.71210084
North_G01_IV01, S11,15,-4.442049411,40.71209081,-4.442049626,40.71210113,-4.442073629,40.71210084,-4.442073414,40.71209053
North_G01_IV01, S11,16,-4.442049197,40.7120805,-4.442049411,40.71209081,-4.442073414,40.71209053,-4.4420732,40.71208021
North_G01_IV01, S11,17,-4.442048983,40.71207019,-4.442049197,40.7120805,-4.4420732,40.71208021,-4.442072986,40.7120699
North_G01_IV01, S11,18,-4.442048769,40.71205988,-4.442048983,40.71207019,-4.442072986,40.7120699,-4.442072772,40.71205959
North_G01_IV01, S11,19,-4.442048555,40.71204956,-4.442048769,40.71205988,-4.442072772,40.71205959,-4.442072558,40.71204928
North_G01_IV01, S11,20,-4.442048341,40.71203925,-4.442048555,40.71204956,-4.442072558,40.71204928,-4.442072344,40.71203897
North_G01_IV01, S11,3,-4.442052404,40.71221619,-4.442052682,40.71222654,-4.442076683,40.71222617,-4.442076405,40.71221582
North_G01_IV01, S11,4,-4.442052125,40.71220584,-4.442052404,40.71221619,-4.442076405,40.71221582,-4.442076126,40.71220547
North_G01_IV01, S11,5,-4.442051846,40.71219549,-4.442052125,40.71220584,-4.442076126,40.71220547,-4.442075847,40.71219512
North_G01_IV01, S11,6,-4.442051567,40.71218514,-4.442051846,40.71219549,-4.442075847,40.71219512,-4.442075568,40.71218477
North_G01_IV01, S11,7,-4.442051289,40.71217479,-4.442051567,40.71218514,-4.442075568,40.71218477,-4.44207529,40.71217442
North_G01_IV01, S11,8,-4.44205101,40.71216445,-4.442051289,40.71217479,-4.44207529,40.71217442,-4.442075011,40.71216407
North_G01_IV01, S11,9,-4.442050731,40.7121541,-4.44205101,40.71216445,-4.442075011,40.71216407,-4.442074732,40.71215373
North_G01_IV01, S11,10,-4.442050452,40.71214375,-4.442050731,40.7121541,-4.442074732,40.71215373,-4.442074453,40.71214338
North_G01_IV01, S11,11,-4.442050174,40.7121334,-4.442050452,40.71214375,-4.442074453,40.71214338,-4.442074175,40.71213303
North_G01_IV01, S11,1,-4.442053123,40.71223844,-4.442053421,40.71224866,-4.442077421,40.71224826,-4.442077123,40.71223804
North_G01_IV01, S11,2,-4.442052824,40.71222823,-4.442053123,40.71223844,-4.442077123,40.71223804,-4.442076824,40.71222783
North_G01_IV01, S12,23,-4.44205481,40.71231022,-4.442055073,40.7123205,-4.442079074,40.71232014,-4.442078811,40.71230987
North_G01_IV01, S12,24,-4.442054546,40.71229995,-4.44205481,40.71231022,-4.442078811,40.71230987,-4.442078548,40.71229959
North_G01_IV01, S12,25,-4.442054283,40.71228967,-4.442054546,40.71229995,-4.442078548,40.71229959,-4.442078284,40.71228932
North_G01_IV01, S12,26,-4.44205402,40.7122794,-4.442054283,40.71228967,-4.442078284,40.71228932,-4.442078021,40.71227905
North_G01_IV01, S12,27,-4.442053756,40.71226913,-4.44205402,40.7122794,-4.442078021,40.71227905,-4.442077758,40.71226877
North_G01_IV01, S12,28,-4.442053493,40.71225885,-4.442053756,40.71226913,-4.442077758,40.71226877,-4.442077494,40.7122585
North_G01_IV01, S12,29,-4.44205323,40.71224858,-4.442053493,40.71225885,-4.442077494,40.7122585,-4.442077231,40.71224822
North_G01_IV01, S12,15,-4.442056716,40.71239392,-4.442056965,40.71240419,-4.442080967,40.71240386,-4.442080718,40.71239359
North_G01_IV01, S12,16,-4.442056468,40.71238365,-4.442056716,40.71239392,-4.442080718,40.71239359,-4.44208047,40.71238332
North_G01_IV01, S12,17,-4.44205622,40.71237338,-4.442056468,40.71238365,-4.44208047,40.71238332,-4.442080222,40.71237305
North_G01_IV01, S12,18,-4.442055972,40.71236311,-4.44205622,40.71237338,-4.442080222,40.71237305,-4.442079974,40.71236278
North_G01_IV01, S12,19,-4.442055724,40.71235284,-4.442055972,40.71236311,-4.442079974,40.71236278,-4.442079726,40.71235251
North_G01_IV01, S12,20,-4.442055476,40.71234257,-4.442055724,40.71235284,-4.442079726,40.71235251,-4.442079478,40.71234223
North_G01_IV01, S12,21,-4.442055228,40.7123323,-4.442055476,40.71234257,-4.442079478,40.71234223,-4.44207923,40.71233196
North_G01_IV01, S12,22,-4.44205498,40.71232202,-4.442055228,40.7123323,-4.44207923,40.71233196,-4.442078982,40.71232169
North_G01_IV01, S12,8,-4.442059075,40.71248263,-4.44205933,40.71249307,-4.442083377,40.71249273,-4.442083122,40.71248229
North_G01_IV01, S12,9,-4.442058821,40.71247219,-4.442059075,40.71248263,-4.442083122,40.71248229,-4.442082867,40.71247185
North_G01_IV01, S12,10,-4.442058566,40.71246175,-4.442058821,40.71247219,-4.442082867,40.71247185,-4.442082612,40.71246141
North_G01_IV01, S12,11,-4.442058311,40.71245131,-4.442058566,40.71246175,-4.442082612,40.71246141,-4.442082357,40.71245097
North_G01_IV01, S12,12,-4.442058056,40.71244086,-4.442058311,40.71245131,-4.442082357,40.71245097,-4.442082102,40.71244053
North_G01_IV01, S12,13,-4.442057801,40.71243042,-4.442058056,40.71244086,-4.442082102,40.71244053,-4.442081847,40.71243009
North_G01_IV01, S12,14,-4.442057546,40.71241998,-4.442057801,40.71243042,-4.442081847,40.71243009,-4.442081592,40.71241965
North_G01_IV01, S12,1,-4.442060838,40.71255603,-4.442061075,40.71256623,-4.442085047,40.71256591,-4.442084809,40.71255571
North_G01_IV01, S12,2,-4.442060601,40.71254584,-4.442060838,40.71255603,-4.442084809,40.71255571,-4.442084572,40.71254552
North_G01_IV01, S12,3,-4.442060364,40.71253564,-4.442060601,40.71254584,-4.442084572,40.71254552,-4.442084335,40.71253532
North_G01_IV01, S12,4,-4.442060127,40.71252545,-4.442060364,40.71253564,-4.442084335,40.71253532,-4.442084098,40.71252513
North_G01_IV01, S12,5,-4.44205989,40.71251525,-4.442060127,40.71252545,-4.442084098,40.71252513,-4.442083861,40.71251493
North_G01_IV01, S12,6,-4.442059653,40.71250506,-4.44205989,40.71251525,-4.442083861,40.71251493,-4.442083624,40.71250474
North_G01_IV01, S12,7,-4.442059416,40.71249486,-4.442059653,40.71250506,-4.442083624,40.71250474,-4.442083387,40.71249454
North_G01_IV01, S13,28,-4.442061169,40.71257645,-4.442061468,40.71258666,-4.442085468,40.71258626,-4.44208517,40.71257604
North_G01_IV01, S13,29,-4.442060871,40.71256623,-4.442061169,40.71257645,-4.44208517,40.71257604,-4.442084871,40.71256583
North_G01_IV01, S13,19,-4.442063352,40.7126704,-4.442063588,40.71268066,-4.44208759,40.71268035,-4.442087355,40.71267008
North_G01_IV01, S13,20,-4.442063117,40.71266013,-4.442063352,40.7126704,-4.442087355,40.71267008,-4.442087119,40.71265981
North_G01_IV01, S13,21,-4.442062881,40.71264986,-4.442063117,40.71266013,-4.442087119,40.71265981,-4.442086883,40.71264955
North_G01_IV01, S13,22,-4.442062645,40.7126396,-4.442062881,40.71264986,-4.442086883,40.71264955,-4.442086648,40.71263928
North_G01_IV01, S13,23,-4.44206241,40.71262933,-4.442062645,40.7126396,-4.442086648,40.71263928,-4.442086412,40.71262901
North_G01_IV01, S13,24,-4.442062174,40.71261906,-4.44206241,40.71262933,-4.442086412,40.71262901,-4.442086176,40.71261874
North_G01_IV01, S13,25,-4.442061938,40.71260879,-4.442062174,40.71261906,-4.442086176,40.71261874,-4.442085941,40.71260848
North_G01_IV01, S13,26,-4.442061703,40.71259853,-4.442061938,40.71260879,-4.442085941,40.71260848,-4.442085705,40.71259821
North_G01_IV01, S13,27,-4.442061467,40.71258826,-4.442061703,40.71259853,-4.442085705,40.71259821,-4.442085469,40.71258794
North_G01_IV01, S13,10,-4.442065459,40.71276463,-4.4420657,40.71277491,-4.442089702,40.71277458,-4.442089461,40.7127643
North_G01_IV01, S13,11,-4.442065218,40.71275435,-4.442065459,40.71276463,-4.442089461,40.7127643,-4.44208922,40.71275402
North_G01_IV01, S13,12,-4.442064977,40.71274407,-4.442065218,40.71275435,-4.44208922,40.71275402,-4.442088979,40.71274375
North_G01_IV01, S13,13,-4.442064736,40.71273379,-4.442064977,40.71274407,-4.442088979,40.71274375,-4.442088738,40.71273347
North_G01_IV01, S13,14,-4.442064495,40.71272351,-4.442064736,40.71273379,-4.442088738,40.71273347,-4.442088497,40.71272319
North_G01_IV01, S13,15,-4.442064254,40.71271323,-4.442064495,40.71272351,-4.442088497,40.71272319,-4.442088256,40.71271291
North_G01_IV01, S13,16,-4.442064013,40.71270295,-4.442064254,40.71271323,-4.442088256,40.71271291,-4.442088015,40.71270263
North_G01_IV01, S13,17,-4.442063772,40.71269267,-4.442064013,40.71270295,-4.442088015,40.71270263,-4.442087774,40.71269235
North_G01_IV01, S13,18,-4.442063531,40.71268239,-4.442063772,40.71269267,-4.442087774,40.71269235,-4.442087533,40.71268207
North_G01_IV01, S13,3,-4.442067346,40.71283836,-4.442067587,40.71284865,-4.44209159,40.71284833,-4.442091349,40.71283803
North_G01_IV01, S13,4,-4.442067106,40.71282807,-4.442067346,40.71283836,-4.442091349,40.71283803,-4.442091108,40.71282774
